nbedsx,tenex,tenure8x,tenure4x,accomhh1,dwtypenx,dwtype8x,dwtype3x,EPceeb12e,EPceib12e,gorehs,mean,std,p25,median,p75
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East,79.78428571428572,5.807328293179398,74.345,81.76,84.44999999999999
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East Midlands,84.22666666666667,8.066234148184227,79.87,82.72,87.83
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,London,79.81333333333333,6.734428953766862,77.03999999999999,81.76,83.56
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North East,94.4075,12.155222128780705,85.925,94.93,103.4125
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North West,86.02,8.972198329124407,81.955,85.19,89.115
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South East,91.97636363636364,19.125616995395085,78.245,89.56,98.735
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South West,79.09333333333332,24.016530418304246,67.25,79.74,91.25999999999999
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,West Midlands,80.46777777777778,8.820827310657684,73.42,78.56,86.4
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,Yorkshire and the Humber,88.44,10.181551944571122,80.32,87.28,89.2
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East,82.67363636363636,11.558923196152202,77.255,84.14,91.24000000000001
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East Midlands,81.026,8.596748997925515,78.78,80.86,86.225
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,North East,80.8775,10.961996092561483,74.83500000000001,79.75999999999999,85.8025
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,North West,78.63666666666667,7.6887911614121425,73.15,79.24,83.83
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South East,92.96900000000001,14.405505467625145,82.7525,95.83500000000001,105.0925
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South West,84.02000000000001,22.600904111709045,71.9525,78.02000000000001,90.0875
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,West Midlands,79.43769230769232,10.9593249137026,70.38,81.24,84.22
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,Yorkshire and the Humber,77.66388888888889,12.340936726239457,69.66999999999999,79.025,83.61
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,East,72.8,14.226988437473333,67.77,72.8,77.83
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,South East,86.414,13.475831328715861,75.9,81.7,94.39
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,South West,62.74,,62.74,62.74,62.74
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,West Midlands,96.52,,96.52,96.52,96.52
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,Yorkshire and the Humber,76.66,5.628569978244909,74.67,76.66,78.65
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,East Midlands,78.84,,78.84,78.84,78.84
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,North West,87.79,,87.79,87.79,87.79
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,West Midlands,75.42,,75.42,75.42,75.42
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,South West,83.3,,83.3,83.3,83.3
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,West Midlands,79.99,,79.99,79.99,79.99
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,F,D,North West,98.08,,98.08,98.08,98.08
3.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,South West,73.2,,73.2,73.2,73.2
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,bungalow,bungalow,house or bungalow,C,D,North East,83.52,,83.52,83.52,83.52
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,bungalow,bungalow,house or bungalow,D,D,North West,83.27,,83.27,83.27,83.27
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,A/B,A/B,East,90.3,,90.3,90.3,90.3
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,A/B,A/B,London,98.24,,98.24,98.24,98.24
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,A/B,A/B,South East,110.06,,110.06,110.06,110.06
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,A/B,A/B,South West,75.96,,75.96,75.96,75.96
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,A/B,C,South East,105.72,,105.72,105.72,105.72
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,A/B,C,Yorkshire and the Humber,88.42,6.477098115668773,86.13,88.42,90.71000000000001
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,A/B,North East,81.6,,81.6,81.6,81.6
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East,82.24777777777778,3.6911982396566625,79.86,83.38,84.18
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East Midlands,84.75999999999999,6.056137382853858,82.53999999999999,86.08,88.3
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,London,96.5525,22.170850795582922,83.99,91.91999999999999,104.48249999999999
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,North East,81.32571428571428,3.758860009554572,79.72,82.12,83.75
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,North West,87.64444444444445,17.336210017699315,77.06,81.7,88.32
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,South East,87.57111111111111,14.475890684552404,80.88,84.12,86.2
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,South West,85.54285714285713,8.488230507170332,78.98,82.74,89.99000000000001
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,West Midlands,82.27666666666666,3.993723408883826,79.60499999999999,81.42,84.24
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,Yorkshire and the Humber,88.06,1.6404877323527856,87.48,88.06,88.64
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,East,85.93,13.618876605652915,81.115,85.93,90.745
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,East Midlands,98.475,17.18976585064497,92.3975,98.475,104.5525
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,London,79.96,,79.96,79.96,79.96
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,North East,86.08,,86.08,86.08,86.08
3.0,rent from housing association,housing association - occupied,housing association,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,North West,88.33888888888889,7.609695204875885,82.66,87.68,91.5
